city_id,city_name,ranking,gross_rental_yield_outside_of_centre,price_to_rent_ratio_outside_of_centre,house_price_to_income_ratio,affordability_index,mortgage_as_percentage_of_income,price_to_rent_ratio_city_centre,gross_rental_yield_city_centre
9224,"Eugene, OR",404,8.401074096186607,11.903239854221944,4.930102017926216,2.781405224950763,35.953049596277445,14.99855585448075,6.667308570919876
7644,"Asheville, NC",405,12.146679435933121,8.23270265157186,4.833552531089735,2.6964644286308608,37.08559954962037,16.49244746346472,6.063381449086155
10274,"Salem, OR",406,9.37169803985479,10.670424887222408,4.605699533248931,2.9712735844894365,33.65560159859306,15.23430534739725,6.564132575764919
8366,"Irvine, CA",407,8.258155111550664,12.109242155082582,4.600441784837233,3.000782371027083,33.324642588383654,12.163899532941658,8.221047841540047
3465,"Philadelphia, PA",411,15.737331581903543,6.354317406325138,4.4241050375438515,3.120653749547489,32.044567589243286,12.471536922467346,8.018257943802503
8025,"Fort Lauderdale, FL",412,13.786729355446207,7.2533519315439925,4.406600753481589,3.1382473177991277,31.864920088621513,13.828955831032303,7.231203947849705
3469,"Portland, OR",413,10.023081011681452,9.976972138951533,4.400429830050305,3.2216204905546477,31.040279354190343,12.525213716268553,7.983895705517069
3412,"Denver, CO",414,9.637867344799192,10.375739406079523,4.389939467246316,3.2537053258750106,30.734190710127464,14.027397390394334,7.128906183871135
9966,"Everett, WA",415,9.024187472156278,11.081330070828589,4.375904435763889,3.0425012687359048,32.86769377143034,11.816994982520127,8.462388293125407
11189,"Boca Raton, FL",416,15.793382617832318,6.331765804691512,4.294028405017626,3.281899125536924,30.470162602465678,18.662943358155257,5.358211621871659
3397,"Baton Rouge, LA",417,21.362305483012722,4.681142682821378,4.256867712643813,3.2407084499353513,30.857450321393426,16.78914127451609,5.956230778270241
7793,"Vancouver, WA",418,9.955761695583227,10.044434876777332,4.21764309532195,3.164197133176219,31.603593515559524,15.413979835231553,6.487617154619028
3478,"Saint Petersburg, FL",419,11.42737631898936,8.750915101467843,4.205322462915839,3.196318809345816,31.28599052998308,17.6770353684296,5.657057188367432
10918,"Aurora, CO",420,10.328032492108537,9.682386270222153,4.117785348569757,3.3673677988474537,29.696785731046937,13.262446761390656,7.540086818000868
8684,"Fairfax, VA",421,10.786363153893308,9.270965437864502,4.096147226810136,3.450832721165462,28.97851274756275,16.19632198058768,6.174241295020953
3417,"Fort Wayne, IN",423,19.223009890882864,5.202098972410571,4.052079341950092,3.3937690651619796,29.465764487787016,20.27629889351862,4.931866536647143
3405,"Chicago, IL",424,12.587081536806611,7.94465338987312,4.016492859787452,3.4495217475433466,28.989525887528384,12.059604320543931,8.292146022539622
3410,"Corpus Christi, TX",426,12.950629608204492,7.72163230864451,3.97902894054482,3.410431656389954,29.321801482998506,18.957825433597378,5.274866590066723
3472,"Richmond, VA",427,15.3131568460153,6.5303321193383725,3.9746909237069814,3.4651174194232603,28.859050905306454,17.151368685002808,5.830438481999411
3408,"Colorado Springs, CO",428,9.86440339419017,10.137460523856609,3.8961944453461324,3.4657220998948675,28.85401573398903,13.503896251595584,7.405270163282266
3393,"Austin, TX",430,11.505690380577391,8.691351556687872,3.8033070123119836,3.6981037741617326,27.040885304163076,12.117830960914583,8.252301944345044
7493,"Savannah, GA",431,20.106128778235075,4.973607853753041,3.7926953715791782,3.3857474225489006,29.535575906816096,11.602791944045936,8.618615285204333
3391,"Atlanta, GA",432,12.724761317642036,7.858693574185683,3.7341447508400525,3.709793566218201,26.955677779650944,15.301097452403356,6.535478929604027
3450,"Minneapolis, MN",434,11.973289754399168,8.351923493980298,3.696533604611474,3.717768788349037,26.897853441931595,14.31235675248722,6.986969492821081
3445,"Madison, WI",435,11.079548857943072,9.025638253159443,3.6649255881887863,3.84187659431121,26.02894641334217,13.491523577058981,7.41206131604293
3395,"Bakersfield, CA",436,11.023578977272793,9.071464014198023,3.6602423107444935,3.7171617867571842,26.902245782322815,19.986408376572733,5.003400216579983
7711,"Dayton, OH",437,20.25185234458487,4.937819923753244,3.659670157072496,3.736051058118895,26.766229487867356,15.40278062820152,6.492334235865589
8914,"Alexandria, VA",439,10.18097957040044,9.822237566484654,3.5896206226638108,3.91952171566983,25.513316994828898,14.488452568594951,6.902048339983469
3471,"Reno, NV",440,10.15198859606742,9.850286872735165,3.5769261979984277,3.977245215198736,25.143031065285516,11.77069738347473,8.495673343908518
3466,"Phoenix, AZ",441,11.21235729508097,8.918731125690357,3.5715604775961993,3.8726408714661216,25.822172341568443,12.32812152832464,8.111535871076843
3477,"Saint Paul, MN",443,12.010124268387711,8.32630851815694,3.4986494438741444,3.9792657319420406,25.13026440965932,11.160060591178787,8.96052482717188
3492,"Tampa, FL",444,15.730291520239764,6.357161268838061,3.433790592434994,3.9911388619593344,25.05550507228102,12.55712107020049,7.963608811362952
3439,"Lincoln, NE",445,13.378492891820576,7.474683494516682,3.40358823317817,3.8842576512825095,25.744945103469608,17.765814128899173,5.628787922380247
8029,"Nashville, TN",446,14.046989821287994,7.118962943110528,3.3064498611162674,4.146330743103719,24.117709414841666,10.597480089251341,9.436205509027241
3462,"Orlando, FL",447,15.401068892930816,6.493055819385407,3.2999385432315056,4.160202499898194,24.0372914545499,10.142982542800148,9.859033038658199
7738,"Fort Myers, FL",448,15.385309880596235,6.499706588693335,3.249147520896458,4.1156568169770145,24.29745832730798,12.207359067640072,8.191780011213517
3494,"Tucson, AZ",449,11.369927779676898,8.79513062332237,3.246556282103901,4.324605777751361,23.123494981777597,12.79738044326987,7.814099177819623
3449,"Milwaukee, WI",450,17.86390222887405,5.5978810630953015,3.236852216824132,4.243244064951574,23.56687441714274,10.29963864746309,9.709078485450659
3438,"Las Vegas, NV",451,10.38552305669215,9.62878802099069,3.2276264159780372,4.362945739480452,22.920294216610678,10.524787202366356,9.501379750225862
3470,"Raleigh, NC",452,12.625493136455518,7.920482702672001,3.1804429674876658,4.368963894112125,22.888721999915344,13.880899620019372,7.2041440207360585
3387,"Albuquerque, NM",453,11.561964208277383,8.649049434732596,3.1428710343509816,4.517872510908378,22.134312059171776,13.523518724373437,7.394525199996211
7998,"Olympia, WA",455,10.134509669844178,9.867275601655974,3.1101359675463884,4.289932490042662,23.310390136000844,9.701747196915305,10.307421742734675
7420,"Knoxville, TN",456,16.78007307734304,5.95944961258977,3.0994446318460964,4.382238235287053,22.819389232372398,10.990325256506777,9.098911785235419
8022,"Tallahassee, FL",457,12.33164617880746,8.109217419151621,3.0482087158813522,4.42576483060535,22.594964673331308,9.849014134723292,10.153300485928227
3413,"Des Moines, IA",458,14.47761536875895,6.907214859139623,3.02613378334635,4.575193026262277,21.85700131688114,13.31047316676111,7.512880928209211
3403,"Charlotte, NC",459,13.156237421797169,7.600957385758383,3.017502108741918,4.676413815892114,21.38390739933333,10.499345937181646,9.52440281502365
7859,"Ann Arbor, MI",460,10.111712846577321,9.889521341960245,3.011392832513914,4.641205103304195,21.546128165895404,8.200314826457896,12.194653756140571
3389,"Anchorage, AK",461,10.99434198312391,9.095587544347625,2.9980713770284697,4.472184673370456,22.360436185797116,13.039756251791438,7.668855005342736
3420,"Fresno, CA",462,13.736503030873385,7.279873179894889,2.9752857447010306,4.536100821761768,22.04536537641621,11.15319010046516,8.966044611382475
3418,"Fort Worth, TX",463,16.61302455862182,6.019373513060995,2.9568417150912496,4.6011853821381035,21.733529883017116,13.461158878996587,7.428780902068525
3435,"Jacksonville, FL",464,18.173887469781874,5.502400087283044,2.950612524271241,4.635100649563434,21.574504538411414,13.158487072206457,7.59965788249482
3415,"Durham, NC",466,15.661757164180093,6.384979600418616,2.9180365904182946,4.634034963227343,21.57946601472244,9.415888224548207,10.62034697260844
9782,"Gainesville, FL",468,14.094801648536142,7.0948142793045825,2.835995963223309,4.683824827327863,21.350072576700168,7.476290102350281,13.375617937640428
3467,"Pittsburgh, PA",469,21.118735845749733,4.735131909901964,2.7877644160611226,5.047384836371535,19.812240049420925,11.318003786693621,8.8354803448262
3423,"Grand Rapids, MI",470,16.996693528718826,5.883497271456526,2.766929052387765,4.789111685101156,20.880699088955947,10.27431484499516,9.733009111426263
3398,"Birmingham, AL",472,20.650454320464327,4.8425084721211835,2.7071885757489627,5.174295579302387,19.326302192709733,11.32734781694966,8.828191878275792
3406,"Cincinnati, OH",473,19.17255417484373,5.21578914776049,2.6597557622342713,5.293532933947341,18.890975317958564,9.72222715535213,10.285709066666843
3460,"Oklahoma City, OK",474,18.339916791004995,5.452587442983713,2.6515661600950797,5.129357113924159,19.495620558089023,10.865203832353078,9.20369295808627
3461,"Omaha, NE",475,9.740194933845988,10.266734975961539,2.577008296460177,5.456847945347503,18.32559767131862,8.53475773531052,11.716794208027007
3480,"San Antonio, TX",476,16.15971815108117,6.188226741647068,2.5492926757024694,5.199534102012359,19.23249238067259,7.783562025553195,12.847588247090865
8438,"Chattanooga, TN",477,20.596403316342023,4.855216634870222,2.53620430341834,5.438743933072395,18.386598308464414,7.85468325087381,12.731258130475892
